cpf;nome paciente;email paciente;data nascimento paciente;endereço/rua paciente;cidade paciente;estado patiente;crm médico;crm médico estado;nome médico;email médico;token resultado exame;data exame;tipo exame;limites tipo exame;resultado tipo exame
016.201.315-95;Igor Leiria;hiram@mohr-baumbach.org;1988-11-22;3968 Ponte Maria Isis;Santiago do Sul;Mato Grosso do Sul;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;6DFO75;2021-07-06;hemácias;45-52;61
016.201.315-95;Igor Leiria;hiram@mohr-baumbach.org;1988-11-22;3968 Ponte Maria Isis;Santiago do Sul;Mato Grosso do Sul;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;6DFO75;2021-07-06;leucócitos;9-61;50
016.201.315-95;Igor Leiria;hiram@mohr-baumbach.org;1988-11-22;3968 Ponte Maria Isis;Santiago do Sul;Mato Grosso do Sul;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;6DFO75;2021-07-06;plaquetas;11-93;84
016.201.315-95;Igor Leiria;hiram@mohr-baumbach.org;1988-11-22;3968 Ponte Maria Isis;Santiago do Sul;Mato Grosso do Sul;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;6DFO75;2021-07-06;hdl;19-75;40
016.201.315-95;Igor Leiria;hiram@mohr-baumbach.org;1988-11-22;3968 Ponte Maria Isis;Santiago do Sul;Mato Grosso do Sul;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;6DFO75;2021-07-06;ldl;45-54;54
016.201.315-95;Igor Leiria;hiram@mohr-baumbach.org;1988-11-22;3968 Ponte Maria Isis;Santiago do Sul;Mato Grosso do Sul;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;6DFO75;2021-07-06;vldl;48-72;56
016.201.315-95;Igor Leiria;hiram@mohr-baumbach.org;1988-11-22;3968 Ponte Maria Isis;Santiago do Sul;Mato Grosso do Sul;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;6DFO75;2021-07-06;glicemia;25-83;36
016.201.315-95;Igor Leiria;hiram@mohr-baumbach.org;1988-11-22;3968 Ponte Maria Isis;Santiago do Sul;Mato Grosso do Sul;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;6DFO75;2021-07-06;tgo;50-84;75
016.201.315-95;Igor Leiria;hiram@mohr-baumbach.org;1988-11-22;3968 Ponte Maria Isis;Santiago do Sul;Mato Grosso do Sul;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;6DFO75;2021-07-06;tgp;38-63;32
016.201.315-95;Igor Leiria;hiram@mohr-baumbach.org;1988-11-22;3968 Ponte Maria Isis;Santiago do Sul;Mato Grosso do Sul;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;6DFO75;2021-07-06;eletrólitos;2-68;81
016.201.315-95;Igor Leiria;hiram@mohr-baumbach.org;1988-11-22;3968 Ponte Maria Isis;Santiago do Sul;Mato Grosso do Sul;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;6DFO75;2021-07-06;tsh;25-80;60
016.201.315-95;Igor Leiria;hiram@mohr-baumbach.org;1988-11-22;3968 Ponte Maria Isis;Santiago do Sul;Mato Grosso do Sul;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;6DFO75;2021-07-06;t4-livre;34-60;32
016.201.315-95;Igor Leiria;hiram@mohr-baumbach.org;1988-11-22;3968 Ponte Maria Isis;Santiago do Sul;Mato Grosso do Sul;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;6DFO75;2021-07-06;ácido úrico;15-61;0
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;UN3UO4;2021-07-07;hemácias;45-52;77
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;UN3UO4;2021-07-07;leucócitos;9-61;61
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;UN3UO4;2021-07-07;plaquetas;11-93;52
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;UN3UO4;2021-07-07;hdl;19-75;11
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;UN3UO4;2021-07-07;ldl;45-54;91
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;UN3UO4;2021-07-07;vldl;48-72;55
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;UN3UO4;2021-07-07;glicemia;25-83;84
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;UN3UO4;2021-07-07;tgo;50-84;86
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;UN3UO4;2021-07-07;tgp;38-63;57
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;UN3UO4;2021-07-07;eletrólitos;2-68;9
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;UN3UO4;2021-07-07;tsh;25-80;52
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;UN3UO4;2021-07-07;t4-livre;34-60;84
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;UN3UO4;2021-07-07;ácido úrico;15-61;62
049.397.154-85;Elísio da Bandeira;elizabet@ryan.co;1984-03-03;2054 Viela Pedro Lucas Marins;Morro Reuter;Minas Gerais;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;QWGB2G;2021-09-26;hemácias;45-52;21
049.397.154-85;Elísio da Bandeira;elizabet@ryan.co;1984-03-03;2054 Viela Pedro Lucas Marins;Morro Reuter;Minas Gerais;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;QWGB2G;2021-09-26;leucócitos;9-61;58
049.397.154-85;Elísio da Bandeira;elizabet@ryan.co;1984-03-03;2054 Viela Pedro Lucas Marins;Morro Reuter;Minas Gerais;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;QWGB2G;2021-09-26;plaquetas;11-93;46
049.397.154-85;Elísio da Bandeira;elizabet@ryan.co;1984-03-03;2054 Viela Pedro Lucas Marins;Morro Reuter;Minas Gerais;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;QWGB2G;2021-09-26;hdl;19-75;12
049.397.154-85;Elísio da Bandeira;elizabet@ryan.co;1984-03-03;2054 Viela Pedro Lucas Marins;Morro Reuter;Minas Gerais;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;QWGB2G;2021-09-26;ldl;45-54;91
049.397.154-85;Elísio da Bandeira;elizabet@ryan.co;1984-03-03;2054 Viela Pedro Lucas Marins;Morro Reuter;Minas Gerais;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;QWGB2G;2021-09-26;vldl;48-72;25
049.397.154-85;Elísio da Bandeira;elizabet@ryan.co;1984-03-03;2054 Viela Pedro Lucas Marins;Morro Reuter;Minas Gerais;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;QWGB2G;2021-09-26;glicemia;25-83;6
049.397.154-85;Elísio da Bandeira;elizabet@ryan.co;1984-03-03;2054 Viela Pedro Lucas Marins;Morro Reuter;Minas Gerais;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;QWGB2G;2021-09-26;tgo;50-84;66
049.397.154-85;Elísio da Bandeira;elizabet@ryan.co;1984-03-03;2054 Viela Pedro Lucas Marins;Morro Reuter;Minas Gerais;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;QWGB2G;2021-09-26;tgp;38-63;2
049.397.154-85;Elísio da Bandeira;elizabet@ryan.co;1984-03-03;2054 Viela Pedro Lucas Marins;Morro Reuter;Minas Gerais;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;QWGB2G;2021-09-26;eletrólitos;2-68;85
049.397.154-85;Elísio da Bandeira;elizabet@ryan.co;1984-03-03;2054 Viela Pedro Lucas Marins;Morro Reuter;Minas Gerais;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;QWGB2G;2021-09-26;tsh;25-80;44
049.397.154-85;Elísio da Bandeira;elizabet@ryan.co;1984-03-03;2054 Viela Pedro Lucas Marins;Morro Reuter;Minas Gerais;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;QWGB2G;2021-09-26;t4-livre;34-60;16
049.397.154-85;Elísio da Bandeira;elizabet@ryan.co;1984-03-03;2054 Viela Pedro Lucas Marins;Morro Reuter;Minas Gerais;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;QWGB2G;2021-09-26;ácido úrico;15-61;68
071.488.453-78;Antônio Rebouças;adalberto_grady@feil.org;1999-04-11;25228 Travessa Ladislau;Tefé;Sergipe;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;5YHYB8;2022-01-24;hemácias;45-52;46
071.488.453-78;Antônio Rebouças;adalberto_grady@feil.org;1999-04-11;25228 Travessa Ladislau;Tefé;Sergipe;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;5YHYB8;2022-01-24;leucócitos;9-61;55
071.488.453-78;Antônio Rebouças;adalberto_grady@feil.org;1999-04-11;25228 Travessa Ladislau;Tefé;Sergipe;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;5YHYB8;2022-01-24;plaquetas;11-93;84
071.488.453-78;Antônio Rebouças;adalberto_grady@feil.org;1999-04-11;25228 Travessa Ladislau;Tefé;Sergipe;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;5YHYB8;2022-01-24;hdl;19-75;33
071.488.453-78;Antônio Rebouças;adalberto_grady@feil.org;1999-04-11;25228 Travessa Ladislau;Tefé;Sergipe;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;5YHYB8;2022-01-24;ldl;45-54;95
071.488.453-78;Antônio Rebouças;adalberto_grady@feil.org;1999-04-11;25228 Travessa Ladislau;Tefé;Sergipe;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;5YHYB8;2022-01-24;vldl;48-72;4
071.488.453-78;Antônio Rebouças;adalberto_grady@feil.org;1999-04-11;25228 Travessa Ladislau;Tefé;Sergipe;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;5YHYB8;2022-01-24;glicemia;25-83;54
071.488.453-78;Antônio Rebouças;adalberto_grady@feil.org;1999-04-11;25228 Travessa Ladislau;Tefé;Sergipe;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;5YHYB8;2022-01-24;tgo;50-84;91
071.488.453-78;Antônio Rebouças;adalberto_grady@feil.org;1999-04-11;25228 Travessa Ladislau;Tefé;Sergipe;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;5YHYB8;2022-01-24;tgp;38-63;74
071.488.453-78;Antônio Rebouças;adalberto_grady@feil.org;1999-04-11;25228 Travessa Ladislau;Tefé;Sergipe;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;5YHYB8;2022-01-24;eletrólitos;2-68;85
071.488.453-78;Antônio Rebouças;adalberto_grady@feil.org;1999-04-11;25228 Travessa Ladislau;Tefé;Sergipe;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;5YHYB8;2022-01-24;tsh;25-80;79
071.488.453-78;Antônio Rebouças;adalberto_grady@feil.org;1999-04-11;25228 Travessa Ladislau;Tefé;Sergipe;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;5YHYB8;2022-01-24;t4-livre;34-60;42
071.488.453-78;Antônio Rebouças;adalberto_grady@feil.org;1999-04-11;25228 Travessa Ladislau;Tefé;Sergipe;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;5YHYB8;2022-01-24;ácido úrico;15-61;61
077.411.587-40;Ígor Moura;edelmira.stanton@lowe-blick.io;1991-02-27;550 Rua Norberto;Anajatuba;Rio de Janeiro;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;62CSC0;2021-04-24;hemácias;45-52;17
077.411.587-40;Ígor Moura;edelmira.stanton@lowe-blick.io;1991-02-27;550 Rua Norberto;Anajatuba;Rio de Janeiro;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;62CSC0;2021-04-24;leucócitos;9-61;84
077.411.587-40;Ígor Moura;edelmira.stanton@lowe-blick.io;1991-02-27;550 Rua Norberto;Anajatuba;Rio de Janeiro;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;62CSC0;2021-04-24;plaquetas;11-93;96
077.411.587-40;Ígor Moura;edelmira.stanton@lowe-blick.io;1991-02-27;550 Rua Norberto;Anajatuba;Rio de Janeiro;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;62CSC0;2021-04-24;hdl;19-75;60
077.411.587-40;Ígor Moura;edelmira.stanton@lowe-blick.io;1991-02-27;550 Rua Norberto;Anajatuba;Rio de Janeiro;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;62CSC0;2021-04-24;ldl;45-54;68
077.411.587-40;Ígor Moura;edelmira.stanton@lowe-blick.io;1991-02-27;550 Rua Norberto;Anajatuba;Rio de Janeiro;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;62CSC0;2021-04-24;vldl;48-72;71
077.411.587-40;Ígor Moura;edelmira.stanton@lowe-blick.io;1991-02-27;550 Rua Norberto;Anajatuba;Rio de Janeiro;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;62CSC0;2021-04-24;glicemia;25-83;53
077.411.587-40;Ígor Moura;edelmira.stanton@lowe-blick.io;1991-02-27;550 Rua Norberto;Anajatuba;Rio de Janeiro;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;62CSC0;2021-04-24;tgo;50-84;16
077.411.587-40;Ígor Moura;edelmira.stanton@lowe-blick.io;1991-02-27;550 Rua Norberto;Anajatuba;Rio de Janeiro;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;62CSC0;2021-04-24;tgp;38-63;64
077.411.587-40;Ígor Moura;edelmira.stanton@lowe-blick.io;1991-02-27;550 Rua Norberto;Anajatuba;Rio de Janeiro;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;62CSC0;2021-04-24;eletrólitos;2-68;74
077.411.587-40;Ígor Moura;edelmira.stanton@lowe-blick.io;1991-02-27;550 Rua Norberto;Anajatuba;Rio de Janeiro;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;62CSC0;2021-04-24;tsh;25-80;13
077.411.587-40;Ígor Moura;edelmira.stanton@lowe-blick.io;1991-02-27;550 Rua Norberto;Anajatuba;Rio de Janeiro;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;62CSC0;2021-04-24;t4-livre;34-60;24
077.411.587-40;Ígor Moura;edelmira.stanton@lowe-blick.io;1991-02-27;550 Rua Norberto;Anajatuba;Rio de Janeiro;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;62CSC0;2021-04-24;ácido úrico;15-61;96
048.550.171-67;Ana Lívia Pinto;curtis@champlin.com;1991-03-05;27205 Viela Levi Santana;Abelardo Luz;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;3SGAKE;2021-05-14;hemácias;45-52;68
048.550.171-67;Ana Lívia Pinto;curtis@champlin.com;1991-03-05;27205 Viela Levi Santana;Abelardo Luz;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;3SGAKE;2021-05-14;leucócitos;9-61;73
048.550.171-67;Ana Lívia Pinto;curtis@champlin.com;1991-03-05;27205 Viela Levi Santana;Abelardo Luz;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;3SGAKE;2021-05-14;plaquetas;11-93;81
048.550.171-67;Ana Lívia Pinto;curtis@champlin.com;1991-03-05;27205 Viela Levi Santana;Abelardo Luz;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;3SGAKE;2021-05-14;hdl;19-75;10
048.550.171-67;Ana Lívia Pinto;curtis@champlin.com;1991-03-05;27205 Viela Levi Santana;Abelardo Luz;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;3SGAKE;2021-05-14;ldl;45-54;43
048.550.171-67;Ana Lívia Pinto;curtis@champlin.com;1991-03-05;27205 Viela Levi Santana;Abelardo Luz;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;3SGAKE;2021-05-14;vldl;48-72;18
048.550.171-67;Ana Lívia Pinto;curtis@champlin.com;1991-03-05;27205 Viela Levi Santana;Abelardo Luz;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;3SGAKE;2021-05-14;glicemia;25-83;71
048.550.171-67;Ana Lívia Pinto;curtis@champlin.com;1991-03-05;27205 Viela Levi Santana;Abelardo Luz;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;3SGAKE;2021-05-14;tgo;50-84;93
048.550.171-67;Ana Lívia Pinto;curtis@champlin.com;1991-03-05;27205 Viela Levi Santana;Abelardo Luz;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;3SGAKE;2021-05-14;tgp;38-63;32
048.550.171-67;Ana Lívia Pinto;curtis@champlin.com;1991-03-05;27205 Viela Levi Santana;Abelardo Luz;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;3SGAKE;2021-05-14;eletrólitos;2-68;79
048.550.171-67;Ana Lívia Pinto;curtis@champlin.com;1991-03-05;27205 Viela Levi Santana;Abelardo Luz;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;3SGAKE;2021-05-14;tsh;25-80;49
048.550.171-67;Ana Lívia Pinto;curtis@champlin.com;1991-03-05;27205 Viela Levi Santana;Abelardo Luz;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;3SGAKE;2021-05-14;t4-livre;34-60;75
048.550.171-67;Ana Lívia Pinto;curtis@champlin.com;1991-03-05;27205 Viela Levi Santana;Abelardo Luz;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;3SGAKE;2021-05-14;ácido úrico;15-61;52
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;19MR2S;2021-12-08;hemácias;45-52;59
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;19MR2S;2021-12-08;leucócitos;9-61;90
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;19MR2S;2021-12-08;plaquetas;11-93;98
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;19MR2S;2021-12-08;hdl;19-75;45
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;19MR2S;2021-12-08;ldl;45-54;33
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;19MR2S;2021-12-08;vldl;48-72;15
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;19MR2S;2021-12-08;glicemia;25-83;23
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;19MR2S;2021-12-08;tgo;50-84;66
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;19MR2S;2021-12-08;tgp;38-63;66
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;19MR2S;2021-12-08;eletrólitos;2-68;6
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;19MR2S;2021-12-08;tsh;25-80;17
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;19MR2S;2021-12-08;t4-livre;34-60;81
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;19MR2S;2021-12-08;ácido úrico;15-61;28
086.183.708-86;Vitor Hugo Madeira Filho;hilaria@gulgowski.name;1969-07-11;51968 Alameda Ana Júlia Vimaranes;Pindoba;Acre;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;4XPTLF;2021-07-10;hemácias;45-52;4
086.183.708-86;Vitor Hugo Madeira Filho;hilaria@gulgowski.name;1969-07-11;51968 Alameda Ana Júlia Vimaranes;Pindoba;Acre;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;4XPTLF;2021-07-10;leucócitos;9-61;12
086.183.708-86;Vitor Hugo Madeira Filho;hilaria@gulgowski.name;1969-07-11;51968 Alameda Ana Júlia Vimaranes;Pindoba;Acre;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;4XPTLF;2021-07-10;plaquetas;11-93;69
086.183.708-86;Vitor Hugo Madeira Filho;hilaria@gulgowski.name;1969-07-11;51968 Alameda Ana Júlia Vimaranes;Pindoba;Acre;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;4XPTLF;2021-07-10;hdl;19-75;19
086.183.708-86;Vitor Hugo Madeira Filho;hilaria@gulgowski.name;1969-07-11;51968 Alameda Ana Júlia Vimaranes;Pindoba;Acre;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;4XPTLF;2021-07-10;ldl;45-54;25
086.183.708-86;Vitor Hugo Madeira Filho;hilaria@gulgowski.name;1969-07-11;51968 Alameda Ana Júlia Vimaranes;Pindoba;Acre;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;4XPTLF;2021-07-10;vldl;48-72;77
086.183.708-86;Vitor Hugo Madeira Filho;hilaria@gulgowski.name;1969-07-11;51968 Alameda Ana Júlia Vimaranes;Pindoba;Acre;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;4XPTLF;2021-07-10;glicemia;25-83;63
086.183.708-86;Vitor Hugo Madeira Filho;hilaria@gulgowski.name;1969-07-11;51968 Alameda Ana Júlia Vimaranes;Pindoba;Acre;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;4XPTLF;2021-07-10;tgo;50-84;17
086.183.708-86;Vitor Hugo Madeira Filho;hilaria@gulgowski.name;1969-07-11;51968 Alameda Ana Júlia Vimaranes;Pindoba;Acre;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;4XPTLF;2021-07-10;tgp;38-63;42
086.183.708-86;Vitor Hugo Madeira Filho;hilaria@gulgowski.name;1969-07-11;51968 Alameda Ana Júlia Vimaranes;Pindoba;Acre;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;4XPTLF;2021-07-10;eletrólitos;2-68;70
086.183.708-86;Vitor Hugo Madeira Filho;hilaria@gulgowski.name;1969-07-11;51968 Alameda Ana Júlia Vimaranes;Pindoba;Acre;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;4XPTLF;2021-07-10;tsh;25-80;78
086.183.708-86;Vitor Hugo Madeira Filho;hilaria@gulgowski.name;1969-07-11;51968 Alameda Ana Júlia Vimaranes;Pindoba;Acre;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;4XPTLF;2021-07-10;t4-livre;34-60;76
086.183.708-86;Vitor Hugo Madeira Filho;hilaria@gulgowski.name;1969-07-11;51968 Alameda Ana Júlia Vimaranes;Pindoba;Acre;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;4XPTLF;2021-07-10;ácido úrico;15-61;83
072.328.987-54;João Guilherme Marques;josefina@adams.org;1979-08-10;135 Travessa Samuel;Vermelho Novo;Minas Gerais;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;HN66CH;2022-01-12;hemácias;45-52;18
072.328.987-54;João Guilherme Marques;josefina@adams.org;1979-08-10;135 Travessa Samuel;Vermelho Novo;Minas Gerais;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;HN66CH;2022-01-12;leucócitos;9-61;1
072.328.987-54;João Guilherme Marques;josefina@adams.org;1979-08-10;135 Travessa Samuel;Vermelho Novo;Minas Gerais;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;HN66CH;2022-01-12;plaquetas;11-93;65
072.328.987-54;João Guilherme Marques;josefina@adams.org;1979-08-10;135 Travessa Samuel;Vermelho Novo;Minas Gerais;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;HN66CH;2022-01-12;hdl;19-75;58
